Gene_name,lof_hc_lc.obs,lof_hc_lc.oe,lof_hc_lc.mu,lof_hc_lc.pLI,lof_hc_lc.pNull,lof_hc_lc.pRec,mis.z_raw,syn.oe,syn.z_raw
ZNF362,72.0,2.05685,4.25324e-06,6.19419,0.031047216244,0.7747538,51.9764,7.3515,-4.89576
ZNF365,115.0,3.79814,3.057388e-06,0.067921028,0.242747,5.6893400000000005,18.6639,5.23102,7.5222
ZNF366,56.0,1.23993,1.43717e-06,0.449672,0.062245974,2.48808,0.90646,3.84857,0.8801200000000001
ZNF367,22.0,1.23006,1.28651e-06,1.872636,0.1189455799999999,1.00842,7.5167,3.7382,-7.1996
ZNF37A,884.0,24.81734,1.029423e-05,0.01179437953888,2.65677,31.33144,85.4033,33.12639,20.54593
ZNF382,149.0,4.23534,2.928242e-06,0.27123014,0.1909007999999999,7.53787,34.265,6.63444,14.7102
ZNF383,716.0,15.04795,1.583256e-05,0.00147706317,0.316119,22.68241,98.25674,19.16814,63.462500000000006
ZNF384,1015.0,19.63724,5.063144e-05,82.73866100000001,0.0690267845757134,2.19237962071,669.6866,82.74188,30.18217
ZNF385A,422.0,15.98128,1.972725e-05,0.242463522,0.8202955000000001,26.93722,9.884224,33.14257,-48.27186
ZNF385B,582.0,18.12871,1.6023676e-05,1.36370806329,0.9668454,27.66951,74.21798,26.25048,43.46078
ZNF385C,292.0,9.52934,6.42575e-06,0.00167724629,1.069602,11.92874,11.64942,12.12897,12.49045
ZNF385D,194.0,8.32265,7.42675e-06,8.88998,0.21764909,11.89238,29.64004,24.35781,-17.485846
ZNF391,170.0,5.36582,5.055269000000001e-06,0.87967224,0.2335423,7.88682,31.426,7.62657,16.200319999999998
ZNF394,164.0,4.7715499999999995,2.16196e-06,1.191218962e-05,0.821293,5.17871,-1.3883000000000003,6.3705,-4.53308
ZNF395,106.0,3.43255,5.3557429999999995e-06,7.62957,0.1775057668,2.192919,16.29704,10.62647,-6.427854
ZNF396,338.0,11.30812,7.451625e-06,0.0170902661116,1.981934,12.00097,37.54508,11.3499,28.54166
ZNF397,492.0,13.72027,8.82034e-06,0.069254605253426,2.0867305,16.84402,11.96088,20.4367,-16.35709
ZNF398,196.0,4.575889999999999,5.38096e-06,0.0296293,0.02493944,8.94544,50.6123,7.46045,25.2871
ZNF404,119.0,2.45552,1.81098e-06,1.257214e-10,0.4732,2.5268,14.7597,2.5915,6.0692
ZNF407,194.0,1.80776,2.179152e-05,13.95375,0.00061743,0.0456400000000023,54.7239,14.8078,-15.03404
ZNF408,156.0,2.55232,1.77027e-06,1.09503e-14,0.7370099999999999,2.2629900000000003,7.3197,3.0164999999999997,-0.332512
ZNF410,240.0,6.9916599999999995,8.31496e-06,14.158655,0.2292280201234,5.61208333,130.5659,20.15697,31.65248
ZNF414,137.0,8.27772,2.42855e-06,0.0131345002593991,4.45294,2.533908,-67.8475,12.4406,-42.5377
ZNF415,1672.0,40.59175,3.2676142e-05,1.21278078359074,2.3124392,57.47472,141.40489,54.3916,110.01709
ZNF416,124.0,2.5491200000000003,2.06883e-06,4.180311e-06,0.0504050999999999,3.94959,11.4444,4.04176,-0.648805
ZNF417,190.0,6.9916599999999995,5.540679e-06,0.561050284612,0.9900024,8.44895,51.20038,5.89442,32.7221
ZNF418,1490.0,24.067,1.855872e-05,4.120590000052512e-07,19.35788,4.64212,31.574337,23.46416,6.31086
ZNF419,665.0,21.05648,1.031665e-05,0.0426528196347048,5.64387,19.31348,14.9836,25.07353,-2.673176
ZNF420,966.0,19.12865,1.690762e-05,0.0009999806905692,1.9972726,23.00172,137.86695,24.64078,35.966859
ZNF423,155.0,2.019555,1.138137e-05,14.22949,0.039942,0.7305700000001047,166.3164,15.20861,-6.90171
ZNF425,139.0,3.04204,1.52972e-06,3.141800000000037e-07,2.25822,0.741788,11.5264,3.5443999999999996,-6.357
ZNF426,495.0,11.50744,9.33919e-06,0.0001135045948311,3.019106,10.9808,19.444525,17.3814,-28.51694
ZNF428,21.0,1.28042,8.075699999999999e-07,0.7140500000000001,0.05696,2.22899,3.1344000000000003,2.85526,1.46212
ZNF429,577.0,12.61516,4.488245e-06,0.0044568000010445,5.37188,8.62367,-21.25295,14.53967,-9.93289
ZNF43,1063.0,19.52049,1.018888e-05,0.00249885582438,1.2954947,26.70206,37.68269,27.13871,7.078234
ZNF430,111.0,3.18186,1.9406450000000003e-06,1.3147226697,0.1740006,5.51128,19.4145,6.79522,2.8929400000000003
ZNF431,226.0,6.25315,3.670826e-06,0.1811269031,0.4387914,9.38009,18.597250000000003,9.81005,5.9281
ZNF432,319.0,7.1163799999999995,8.59752e-06,0.2414887201153393,0.685353,9.07318,12.07895,9.20546,8.42023
ZNF433,912.0,15.79074,1.5160244e-05,0.0344310000056171,1.732761,18.2328,62.54292,19.66605,12.6388
ZNF436,78.0,2.51564,2.9867e-06,0.0736792,0.0343447,4.89196,13.8558,5.0709,-0.82411
ZNF438,1463.0,28.057070000000003,3.708999e-05,0.0037057354,0.1228185,49.8736,74.85879,48.98728,37.67124
ZNF439,461.0,10.76592,6.33113e-06,0.0009631613057172,2.594246,10.40479,33.6162,10.6513,30.0897
ZNF44,423.0,8.00673,9.8724e-06,3.83650817e-07,0.391755,10.60823,35.45811,13.54912,22.449762
ZNF440,237.0,7.23792,4.20465e-06,0.0107693453535489,3.07312,4.91611,7.44213,8.7209,-4.78455
ZNF441,38.0,0.6489,9.7378e-07,1.98876,7.743e-08,0.01123,13.5743,3.16224,1.0116000000000005
ZNF442,407.0,7.94657,5.90689e-06,3.092350444e-06,1.052968,8.94704,31.754,8.36692,23.5303
ZNF443,74.0,1.41902,2.0728e-06,3.6158e-09,0.046732,1.95326,7.00078,1.72906,7.76
ZNF444,261.0,43.1334,2.477097e-06,0.028433269318,14.8362,9.13537,-187.6478,38.7173,-150.7502
ZNF445,77.0,0.82748,3.56438e-06,4.0,3.39075e-19,1.11276e-09,27.967,3.8272,3.73444
ZNF446,323.0,8.3138,4.02534e-06,1.7314000000474678e-06,6.31311,0.6868859999999999,-13.6567,9.1514,-28.9118
ZNF45,876.0,13.31441,3.331999e-05,0.03478767056,0.04712709,23.91811,119.064,22.09901,30.1754
ZNF451,642.0,9.44684,1.51533e-05,5.073569800000008,0.43245154602,11.493997,71.83628,18.90531,28.47986
ZNF454,212.0,6.76762,4.98652e-06,0.001679264,0.8429804,9.15536,42.3604,9.46632,7.788708
ZNF460,68.0,1.68971,1.68082e-06,3.41591,0.001202284,1.582874,40.8168,4.7953,2.68042
ZNF461,436.0,9.76935,5.99732e-06,0.00821079485,0.3969094,14.59488,56.98873,15.7934,37.8597
ZNF462,176.0,1.251069,3.846209e-05,16.97225,0.000175629,0.027574,202.9208,16.4194,17.860505
ZNF467,473.0,14.13646,3.78443e-06,7.653800000000173e-05,9.55941,1.4405212,-95.3308,14.4343,-55.6876
ZNF468,194.0,6.8412500000000005,3.679321e-06,0.2381575250242346,2.16237,5.59949,8.3428,11.41453,-5.517507999999999
ZNF469,314.0,1.6625100000000002,8.9975e-06,0.252833,5.8989e-13,3.74718,-43.674,4.5898,-28.5753
ZNF470,275.0,5.46893,4.068576e-06,0.12288349,4.05575,1.821373,-6.709020000000001,6.04424,-0.829676
ZNF471,248.0,5.23297,3.42756e-06,0.1535800000010453,1.216352,5.63006,23.6559,6.07531,11.4435
ZNF473,142.0,3.12042,3.88792e-06,7.81138,0.1825835000003486,2.0060469698379997,67.4671,10.93644,3.003884
ZNF474,33.0,2.0244,1.262665e-06,0.498258,0.269096,3.23265,-9.2394,4.9348,-6.0542
ZNF479,353.0,7.87613,5.83184e-06,4.8742726e-08,1.071426,8.92858,32.332,7.21421,38.8601
ZNF48,170.0,5.2506900000000005,8.049300000000001e-06,0.0391157279999999,0.2258096,8.73509,41.3921,7.93936,17.0513
ZNF480,319.0,8.49376,3.952299999999999e-06,0.0004922691351471,3.51183,5.48768,21.3428,9.5763,5.28848
ZNF483,134.0,3.10588,5.8638099999999995e-06,8.825075,0.0354082301409399,1.13949568,59.772000000000006,10.04745,-0.1235
ZNF484,818.0,11.04977,1.02318e-05,9.1861318e-06,0.00723919,18.99277,147.3326,15.550070000000002,64.2336
ZNF485,231.0,7.00356,5.36411e-06,0.000489140626,1.110735,7.888780000000001,21.7821,8.92426,0.4886749999999999
ZNF486,74.0,2.74772,7.266e-07,0.00123850015434,0.97772,2.02104,-19.3496,3.7755,-8.3691
ZNF488,264.0,9.8848,9.6521e-06,6.562445e-06,2.2739900000000004,9.72601,3.3683300000000003,11.22084,10.94814
ZNF490,59.0,1.5776,1.4908399999999998e-06,0.0325382,0.08754382,2.87991,12.03369,3.95677,0.1960900000000001
ZNF491,80.0,2.60543,1.33505e-06,0.0095556239999999,0.177464,3.81297,0.7020759999999999,3.12668,10.0106
ZNF492,50.0,1.23558,8.6138e-07,2.667e-05,0.022498,1.97748,12.5898,1.33258,8.5758
ZNF493,212.0,6.66787,3.8685860000000006e-06,0.2596265721887003,1.042446,7.69794,-7.885079999999999,9.78922,3.85062
ZNF496,62.0,1.07898,2.68919e-06,4.99996,2.4173103e-10,4.767547e-05,26.4873,5.01166,-0.37684
ZNF497,161.0,7.0242,1.034507e-06,0.0079518,4.23952,0.7525259999999999,-54.6366,7.283,-35.8511
ZNF500,330.0,14.30355,6.065534e-06,0.0217141746786486,6.59046,5.38783,-64.59609999999999,18.0366,-60.5461
ZNF501,68.0,3.1632,1.3706e-06,6.4516e-05,0.6262,3.37372,-3.05956,3.899,1.01788
ZNF502,246.0,5.29038,5.1388700000000005e-06,0.509564496,0.0540506999999999,8.436399999999999,30.4092,6.85404,29.068399999999997
ZNF503,28.0,1.31614,4.559e-07,0.00126842,0.1303,1.86844,-10.366,2.6586,-13.1498
ZNF506,158.0,6.60179,2.3427499999999997e-06,0.022943833,0.8102719,9.16677,37.618,12.13317,5.4883
ZNF507,117.0,1.68066,3.19492e-06,4.9718,3.42896e-08,0.0282007999999999,14.0693,5.248900000000001,-4.93924
ZNF510,382.0,6.091880000000001,5.1745900000000005e-06,1.01594115e-10,0.377256,7.62276,29.1729,7.42279,9.5246
ZNF511,82.0,3.0563,1.02054e-06,1.18992e-09,1.75145,1.24855,-3.5101,3.2590000000000003,-3.0426
ZNF511-PRAP1,38.0,0.90048,5.4247e-07,2.3225e-12,0.38706,0.61294,2.7523,0.99214,0.10468
ZNF512,225.0,3.49001,1.066239e-05,10.92849,1.78282557e-07,0.071495208,90.7181,10.54555,6.626380999999999
ZNF512B,221.0,2.94377,1.614967e-05,9.99026,1.10006714904e-06,0.009738083,34.71,10.94202,-19.32286
ZNF513,85.0,2.57569,4.77751e-06,3.123914,0.01260274,3.863491,15.1805,7.72542,-11.94867
ZNF514,199.0,5.44672,3.37557e-06,7.0869887479999995e-06,1.367503,4.6325,3.12908,5.50744,5.67356
ZNF516,213.0,3.89593,6.488102e-06,12.79013,0.125874044573792,1.0840009193,-11.6069,16.879,-63.921141
ZNF517,385.0,13.29051,4.99217e-06,0.0014677420000253,8.30674,4.6917610000000005,-49.18596,17.1075,-53.21951
ZNF518A,1538.0,14.51307,3.2738949999999996e-05,0.24611549,6.688150399999999e-05,32.75389,-3.5562639999999996,34.3835,-34.196200000000005
ZNF518B,245.0,4.27743,5.648025e-06,0.0414394,0.324986727,7.63358,-23.25612,8.38703,-10.43113
ZNF519,83.0,2.22618,1.1485e-06,0.0420150000661399,0.33616,2.62182,6.3816,3.0769,6.0444
ZNF521,163.0,2.49709,9.205147e-06,14.72995,0.0447072,1.225345000005314,144.51832,17.13114,-2.13291
ZNF524,8.0,2.59904,1.75732e-07,0.54096,0.63568,2.82332,-7.4832,4.9588,-6.2092
ZNF525,69.0,5.06904,1.884374e-06,0.390689398,1.24344,5.36587,24.7922,6.3887,3.87959
ZNF526,66.0,1.86825,2.366668e-06,0.284085,0.109524,3.6064,12.85,3.62136,4.90182
ZNF527,212.0,4.70144,4.18971e-06,1.593348430299,0.0521297,7.354509999999999,40.9477,8.52234,25.767
ZNF528,795.0,19.30102,7.791008e-06,0.09053618,12.962425,6.947019,-33.03953,20.8592,0.123344
ZNF529,732.0,21.05628,1.1098462e-05,0.1295241593236727,4.910283,19.9602,44.17487,23.53796,23.51201
ZNF530,239.0,5.98025,5.93636e-06,0.0077816403555,0.477051,7.51518,24.944519999999997,8.65176,5.4210449999999994
ZNF532,648.0,7.81048,3.7619486e-05,46.50826,0.1940414000001203,2.297716479589941,562.8445,46.46091,108.22543
ZNF534,341.0,11.88699,7.47725e-06,3.1177600318683604e-06,7.07364,2.92636,0.6831750000000001,9.12305,10.73348
ZNF536,311.0,4.47064,1.6053307e-05,28.78932,0.1391510000025314,1.0715303139783967,156.51916,31.9908,-52.441803
ZNF540,239.0,4.75486,4.590932e-06,1.37218532,0.05657145,8.57125,35.06078,9.50355,12.27158
ZNF541,326.0,3.13457,2.3179e-05,14.99997,2.291987180318593e-11,2.43216550234e-05,49.71152,15.35865,-9.269
ZNF543,90.0,1.71242,1.67998e-06,1.84534e-13,0.51162,1.48838,-0.41092,1.9991,0.014637
ZNF544,1780.0,58.90232,4.178152e-05,0.0768652200938309,10.340796,69.58233,89.43211,85.39435,-34.20377
ZNF546,239.0,5.27044,4.37025e-06,0.0059806610023273,0.62336,6.37066,19.78938,5.79813,16.97999
ZNF547,86.0,3.93547,7.62924e-07,0.011778199002313,1.98677,2.00145,8.83021,4.0663599999999995,3.4431700000000003
ZNF548,198.0,8.58811,4.13042e-06,0.004394379,1.84134636,9.15427,26.882181,12.85934,10.143475
ZNF549,180.0,4.30911,2.235148e-06,0.18961210677185,0.4285134,5.38188,10.43396,5.63146,6.13022
ZNF550,342.0,10.05007,5.78691e-06,0.0004761900003656,6.76843,3.23109,-0.1770073000000001,12.72745,-9.885452
ZNF551,157.0,3.4738,1.46673e-06,0.0329600083034,0.220269,4.74676,9.88875,4.94526,0.8279720000000002
ZNF552,55.0,1.8621,9.73208e-07,0.43926621,0.0901114,3.47061,14.03894,4.48525,3.0459076
ZNF554,354.0,8.86174,6.75619e-06,2.90711585976e-05,1.454389,9.54558,-1.207615,11.79027,3.743362
ZNF555,274.0,4.5802499999999995,5.41058e-06,0.117120000826946,0.0798851999999999,6.803,10.96627,6.96482,0.2362426
ZNF556,118.0,2.6619200000000003,2.41432e-06,1.74952e-06,0.0698739999999999,3.93014,-8.056,5.2947,-3.51239
ZNF557,138.0,3.79816,2.5365e-06,3.9053999999999995e-07,0.437789,4.56221,11.2493,5.0697,-0.967098
ZNF558,291.0,9.53571,5.6254500000000005e-06,0.1038083,0.1818631,17.71434,54.4727,18.859,-10.66068
ZNF559,866.0,28.78445,8.05916e-06,1.4217035405807277e-05,19.74439,2.2556078,-41.70419,22.63193,-12.434608
ZNF559-ZNF177,242.0,6.20063,3.4672499999999997e-06,1.73430823359e-05,2.54467,4.455311,-35.3176,21.09574,-27.5637
ZNF560,495.0,6.65639,7.535170000000001e-06,7.14995e-10,0.0331432,9.96686,10.92696,9.56259,7.86876
ZNF561,476.0,13.89281,9.990277e-06,0.000356991753,1.568605,17.43105,14.47316,21.83353,8.820782
ZNF562,420.0,14.15015,6.174767e-06,0.043284858892,1.746194,17.21052,13.95627,19.01614,7.30665
ZNF563,313.0,9.22654,6.29172e-06,0.0014144249488,1.288857,10.70971,37.3083,9.89702,23.0593
ZNF564,69.0,2.4021,1.309458e-06,0.2551939276,0.2437984,3.501,9.398,4.04943,-2.59669
ZNF565,438.0,8.99045,8.96021e-06,0.0228177257745,0.402983,12.57417,60.90663,10.63549,33.86148
ZNF566,506.0,12.83791,7.9892e-06,0.0216577665838,0.885438,17.09289,86.65100000000001,17.08296,12.47203
ZNF567,1158.0,22.74767,2.310166e-05,0.0009299423,0.6053828,33.39366,217.5212,28.31011,100.9099
ZNF568,1106.0,24.75615,2.6790277e-05,0.2442227021424004,10.358011,17.39777,65.732024,22.66428,54.426563
ZNF569,546.0,11.69854,7.783668e-06,0.7351688717029999,0.5678156999999999,17.69701,102.4662,17.20579,30.46308
ZNF57,235.0,5.7273,5.19133e-06,0.0006943300089588,1.24886,5.75045,-2.44655,6.06364,10.8944
ZNF570,407.0,7.84447,7.19493e-06,0.0035154137757296,0.493309,10.50317,43.4026,13.83946,8.103760000000001
ZNF571,720.0,13.94878,8.37183e-06,0.4575390000002957,4.550862,11.9916,36.2469,17.4862,-6.74329
ZNF572,52.0,1.22916,5.1108e-07,1.96058e-05,0.0186,1.98138,6.4756,1.72918,3.9828
ZNF573,303.0,9.02823,4.96099e-06,0.00097712897726,1.6129132,9.38612,27.032686,13.70877,15.668084
ZNF574,226.0,3.868953,6.58904e-06,2.33997,0.000600013,7.659468,56.0024,10.430599999999998,-9.710742
ZNF575,124.0,7.33328,2.47178e-06,3.788835e-06,3.27918,3.72082,-7.849600000000001,7.3101,-3.6855
ZNF576,63.0,5.66855,9.5277e-07,0.0549168,1.12019,6.82489,26.5536,7.5324,4.5208
ZNF577,433.0,16.232689999999998,6.705469e-06,0.0823200638582,3.43974,15.47793,27.413952,18.99167,10.027797
ZNF578,178.0,3.88351,2.72446e-06,0.00022904,2.872885,1.126902,1.277697,3.47463,7.3989
ZNF579,85.0,7.4679,8.2501e-07,1.3286e-07,3.92034,1.07966,-28.4911,9.8561,-51.3371
ZNF580,62.0,15.92256,5.91523e-07,0.256929126,4.49629,4.24679,-69.4719,15.8884,-51.9057
ZNF581,55.0,4.4510000000000005,1.6806599999999998e-06,0.093102,0.7017479999999999,6.205159999999999,-0.8506039999999999,6.97958,0.231094
ZNF582,220.0,5.00823,3.49426e-06,0.0003888000001156,1.29463,4.70497,18.9626,7.66115,3.59939
ZNF583,467.0,9.43484,7.65564e-06,0.03991083,0.08811787,17.87202,130.6371,16.13428,25.052
ZNF584,160.0,8.35135,3.109909e-06,0.0358457858999999,1.175902,9.78826,9.776382,11.81057,-5.83191
ZNF585A,210.0,3.5280899999999997,6.071634e-06,0.17882216,0.131387386,6.689780000000001,44.50478,6.77277,17.10459
ZNF585B,112.0,2.50367,2.37224e-06,0.0038797105804,0.1183024,3.87781,15.87171,7.32998,1.9174099999999996
ZNF586,126.0,11.3202,2.1281400000000003e-06,0.0373038986,2.213828,6.74886,9.12858,10.25064,2.87808
ZNF587,152.0,3.1771000000000003,2.5042599999999996e-06,2.26768e-10,0.42944,3.57056,26.3356,2.75472,18.0382
ZNF587B,265.0,6.3896999999999995,3.17954e-06,2.156845041012e-12,5.0921400000000006,0.907854,3.387342,6.4445,-6.37001
ZNF589,136.0,5.231,2.31489e-06,4.46248053e-07,2.62581,2.37419,16.282,6.69538,5.0309
ZNF592,101.0,1.12566,7.25252e-06,8.0,2.6405368000000002e-21,6.38922e-12,60.258300000000006,8.70666,7.39076
ZNF593,54.0,4.2168,5.8e-07,5.5654e-08,2.30815,0.69185,-8.4062,3.6475,-5.3011
ZNF593OS,0.0,0.0,3.9738e-08,0.82604,0.194786,0.97918,0.0,0.0,0.0
ZNF594,191.0,3.56201,1.570103e-06,0.0107790000539026,0.204066,4.78516,-2.9547,5.2179,-3.718884
ZNF595,264.0,5.8991299999999995,3.174511e-06,0.64366020279737,0.455526,7.900790000000001,-0.6056700000000004,8.6869,-7.4809
ZNF596,572.0,15.12575,8.648362e-06,0.1250463760013804,5.9515899999999995,11.92336,-126.8702,23.9828,-57.65598
ZNF597,34.0,1.03486,9.569e-07,0.010932,0.013009,1.97606,-2.5464,2.1552,-2.0664
ZNF598,96.0,1.5467,2.0958000000000003e-06,6.7895e-13,0.112581,1.88741,-23.2163,5.5583100000000005,-27.411009999999997
ZNF599,148.0,4.22045,2.9962e-06,0.0046577100035861,1.02298,3.97236,6.97722,6.82324,7.000050000000001
ZNF600,507.0,8.19419,3.89931e-06,6.67146e-11,0.34973,10.65025,18.0748,11.7088,20.79332
ZNF605,136.0,2.21066,2.56664e-06,3.7409199999999994e-05,0.00214776,3.99782,17.604599999999998,3.74828,4.1804
ZNF606,281.0,7.18671,3.36653e-06,0.376892274,1.398713818,9.22436,26.48644,12.50961,-1.46938
ZNF607,213.0,4.51528,4.820777e-06,0.41946266758,0.1305975,7.44992,13.8376,9.13775,0.4603999999999999
ZNF608,120.0,1.312663,1.090125e-05,12.0,7.18042000000012e-11,5.3718000364760136e-06,70.9329,12.68446,9.174612
ZNF609,34.0,0.361894,3.637603e-06,3.99648,1.5506e-05,0.0035004,24.8486,3.55779,8.2603
ZNF610,349.0,9.22509,7.85169e-06,0.0018800166892169,2.40048,8.59764,23.1072,10.24848,9.58691
ZNF611,714.0,15.90529,4.833741e-06,0.013809608,11.76675,3.219429,1.80533,19.6805,14.78797
ZNF613,262.0,6.176089999999999,6.57934e-06,0.0029921237,0.3400077999999999,9.65699,32.652300000000004,8.55975,17.61016
ZNF614,86.0,2.87483,2.01704e-06,0.002170149,0.4128982,3.58493,8.82793,5.18062,-0.0592
ZNF615,833.0,14.49255,2.0428743e-05,0.423722224177,0.39760215,24.1787,76.84373000000001,22.41211,62.45881
ZNF616,98.0,3.00051,1.95401e-06,1.0601500156786,0.2218532,4.71799,9.49066,4.64491,7.06855
ZNF618,788.0,9.16562,2.520882e-05,27.34704,5.8392596073894e-05,0.6529003919999999,191.3656,28.16388,-3.52484
ZNF619,624.0,12.29452,1.04873e-05,9.7093858e-07,0.2975324,17.7025,43.50187,17.31933,30.9971
ZNF620,390.0,10.10924,8.49463e-06,0.054428036154,0.900857,13.04468,38.32264,13.4047,24.20699
ZNF621,267.0,7.90414,6.10193e-06,0.0713006249,0.2950898,12.63358,42.839,10.22942,35.954499999999996
ZNF622,62.0,1.3448,1.18848e-06,2.8048e-07,0.034436,1.96556,4.6006,1.7784,3.3484
ZNF623,209.0,5.17243,2.2909600000000003e-06,4.033643e-06,0.507892,6.49209,19.3735,6.7402,4.01071
ZNF624,185.0,3.53338,2.89528e-06,0.00980919683,0.214631576,5.77554,37.0354,5.54444,7.0860199999999995
ZNF625,64.0,3.37864,1.50011e-06,0.0107394144,0.726086,3.26317,16.6089,3.27735,4.62934
ZNF625-ZNF20,0.0,0.0,0.0,0.0,0.0,0.0,6.0484,1.5001600000000002,2.5259
ZNF626,90.0,3.54968,1.35394e-06,0.1197561721773999,0.666038,4.21422,-2.36272,4.6386400000000005,2.54786
ZNF627,231.0,7.02255,4.383816e-06,0.0798045917544749,1.222614,7.69757,24.9719,7.73956,8.97703
ZNF628,167.0,3.80285,3.46394e-06,0.237870478982,0.130719,5.63143,-45.7065,8.0713,-50.57858
ZNF629,31.0,0.54303,9.8997e-07,3.0,6.730639999999999e-13,1.0823e-06,24.480200000000004,3.1582999999999997,-3.4755
ZNF638,232.0,5.47981,1.447539e-05,14.791735,0.6167312341000002,3.5915399074116,3.5312539999999997,19.22932,-7.85386
ZNF639,303.0,9.68693,6.69357e-06,1.240623,0.1964264,18.56289,74.6443,17.91314,26.51832
ZNF641,414.0,11.53382,1.2001032e-05,1.05779327926,0.38531,19.55693,43.132270000000005,16.79239,44.67311
ZNF644,252.0,3.80261,2.624083e-05,19.90821,0.0228277,1.0689700000000222,146.6297,20.63054,15.53804
ZNF646,315.0,3.0715,1.2240923e-05,0.4207803,0.1182510012799999,7.46095,40.02374,7.53795,11.40637
ZNF648,275.0,7.3071,3.4133499999999997e-06,2.5881550000000002e-17,5.83679,0.1632019999999999,-21.9367,6.824400000000001,-14.4599
ZNF649,59.0,1.25946,2.054322e-06,3.338072,0.01939749,2.64252,17.849899999999998,5.0234000000000005,3.64002
ZNF652,110.0,2.46561,2.3316699999999996e-06,7.80713,0.0001150106699999,0.1927355,57.9311,8.18773,12.9837
ZNF653,113.0,4.2857,1.89493e-06,0.0048890439035999,0.869615,4.12549,-0.5529000000000002,8.5333,-14.21737
ZNF654,127.0,2.30741,8.75332e-06,12.99995,2.2773258532e-10,5.5309976199999995e-05,73.0398,11.75046,21.5499
ZNF655,372.0,13.21595,9.32011e-06,7.4580109205,1.51592278,19.025985,27.08934,27.6653,41.43466
ZNF658,364.0,8.78002,3.66474e-06,0.0028596201932125,1.551704,9.44545,45.25655,11.03866,16.10232
ZNF66,13.0,1.86785,2.23226e-07,0.741256,0.424636,2.83411,0.22472,2.5582,-4.331
ZNF660,53.0,3.71071,7.20287e-07,0.130375040102,1.16323,2.7064,6.768199999999999,2.47081,8.3083
ZNF660-ZNF197,128.0,2.18736,2.39968e-06,0.0043749880599999,0.032166968,3.96346,19.0222,3.7411,4.1906
ZNF662,151.0,4.53214,3.00572e-06,0.0012238060330305,1.420632,3.57815,-2.674145,4.93244,0.809672
ZNF664,72.0,3.30484,9.0182e-07,0.0650356,0.174278,5.76069,46.9404,6.4548000000000005,-4.78062
ZNF664-RFLNA,15.0,1.23028,3.7498e-07,0.0469095,0.188351,1.76474,3.345,1.9993,0.006335
ZNF665,428.0,7.01,9.6293e-06,9.1173875e-15,2.82478,5.17522,6.09115,6.8269400000000005,19.6628
ZNF667,502.0,10.27312,2.074916e-05,0.0560895,0.2645558,19.67932,80.8712,18.77956,35.2886351
ZNF668,126.0,3.70721,4.706608e-06,11.71178,0.0761453119799999,1.2120685,45.96232,14.44574,-24.6791
ZNF669,157.0,5.40231,2.63936e-06,0.1649977622392654,1.430873,5.40413,-1.535268,6.73703,0.1865599999999991
ZNF670,56.0,1.56554,1.0771e-06,0.0109963,0.0150526,2.97396,5.050599999999999,2.52852,5.989
ZNF670-ZNF695,0.0,0.0,0.0,0.0,0.0,0.0,3.2602,1.97287,0.0663099999999999
ZNF671,220.0,5.60273,4.340503e-06,0.0015501000094873,2.48609,3.51236,11.31614,7.29375,6.46546
ZNF672,108.0,5.658049999999999,2.08933e-06,0.0382030000000853,3.25268,1.709117,-16.950063,8.695599999999999,-20.04393
ZNF675,104.0,4.80197,2.54814e-06,0.5506751351979999,0.6162786,6.83305,8.24854,8.52441,4.22896
ZNF676,94.0,1.96344,1.62478e-06,2.7744233000000003e-06,0.0378926,2.96211,-0.348279,2.9433800000000003,0.80348
ZNF677,367.0,14.28382,5.0427e-06,1.1030328000001255,3.615989,17.28099,13.72303,19.39941,18.76932
ZNF678,364.0,8.11449,3.3965e-06,1.2055786100042e-05,6.11289,1.887106,6.04777,8.51871,-6.19433
ZNF679,136.0,3.58,1.33812e-06,1.62776e-10,1.40432,2.59568,-7.4136,4.1604,-2.04648
ZNF680,362.0,11.6112,4.55221e-06,0.29977572767,1.72176,13.97846,37.3637,12.68571,36.7328
ZNF681,89.0,2.61304,1.61903e-06,0.012487278668,0.2046008,3.78291,0.03331,4.02626,1.1985
ZNF682,368.0,11.70154,3.558844e-06,0.0321981565955637,3.03422,10.93357,23.516527,13.12818,19.83692
ZNF683,686.0,18.62829,1.306118e-05,0.0338786667265732,5.127922,17.83819,11.15199,23.03054,3.258436
ZNF684,101.0,4.01144,1.20441e-06,0.0021412764249999,0.84003,4.15783,15.7448,3.44639,14.3861
